Id,LotArea,Street,LotConfig,Neighborhood,BldgType,HouseStyle,YearBuilt,YearRemodAdd,RoofStyle,Electrical,GrLivArea,BedroomAbvGr,TotRmsAbvGrd,GarageType,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Y_renew
1317,10226,Pave,Inside,CollgCr,1Fam,1Story,2008,2008,Gable,SBrkr,1630,3,8,Attchd,1,2009,WD,Normal,295493,1
1318,4230,Pave,Corner,Somerst,TwnhsE,1Story,2006,2007,Gable,SBrkr,1352,2,5,Attchd,4,2007,New,Partial,208900,0
1319,14781,Pave,CulDSac,CollgCr,1Fam,1Story,2001,2002,Hip,SBrkr,1787,3,7,Attchd,8,2006,WD,Normal,275000,4
1320,10215,Pave,Inside,Edwards,1Fam,1Story,1954,1954,Hip,SBrkr,948,3,5,Attchd,2,2007,WD,Normal,111000,53
1321,8400,Pave,Inside,NAmes,1Fam,1Story,1957,1957,Hip,SBrkr,1478,3,6,Attchd,6,2009,WD,Normal,156500,52
1322,6627,Pave,Corner,BrkSide,1Fam,1Story,1949,1950,Hip,SBrkr,720,2,4,Detchd,7,2008,WD,Normal,72500,58
1323,10186,Pave,Inside,NoRidge,1Fam,2Story,1992,1992,Gable,SBrkr,1923,3,8,Attchd,6,2010,WD,Normal,190000,18
1324,5330,Pave,Inside,BrkSide,1Fam,1Story,1940,1950,Hip,SBrkr,708,2,5,NA,12,2009,WD,Normal,82500,59
1325,9986,Pave,Inside,Somerst,1Fam,1Story,2006,2007,Gable,SBrkr,1795,2,7,Attchd,2,2007,New,Partial,147000,0
1326,3636,Pave,Inside,IDOTRR,1Fam,1Story,1922,1950,Gable,SBrkr,796,2,5,NA,1,2008,WD,Normal,55000,58
1327,4270,Pave,Inside,Edwards,1Fam,1Story,1931,2006,Gable,SBrkr,774,3,6,NA,5,2007,WD,Normal,79000,1
1328,6600,Pave,Inside,Mitchel,1Fam,1Story,1982,2008,Gable,SBrkr,816,3,5,Attchd,10,2008,WD,Normal,130500,0
1329,10440,Pave,Corner,OldTown,1Fam,1.5Fin,1920,1950,Gable,SBrkr,2792,5,8,Detchd,6,2008,WD,Normal,256000,58
1330,9084,Pave,Inside,Gilbert,1Fam,2Story,1998,1998,Hip,SBrkr,1632,3,8,Attchd,6,2006,WD,Normal,176500,8
1331,10000,Pave,Inside,Somerst,1Fam,1Story,2006,2006,Hip,SBrkr,1588,3,7,Attchd,12,2007,WD,Normal,227000,1
1332,10780,Pave,Inside,CollgCr,1Fam,SLvl,1976,1976,Gable,SBrkr,954,3,6,Detchd,7,2006,WD,Normal,132500,30
1333,8877,Pave,Inside,Edwards,1Fam,1Story,1938,1958,Gable,SBrkr,816,2,3,Detchd,5,2009,WD,Normal,100000,51
1334,7200,Pave,Corner,IDOTRR,1Fam,1.5Fin,1938,1995,Gable,SBrkr,1360,2,6,Detchd,7,2006,WD,Normal,125500,11
1335,2368,Pave,Inside,BrDale,TwnhsE,2Story,1970,1970,Gable,SBrkr,1365,3,7,Attchd,5,2009,WD,Normal,125000,39
1336,9650,Pave,Inside,NWAmes,1Fam,1Story,1977,1977,Gable,SBrkr,1334,2,6,Attchd,4,2009,WD,Normal,167900,32
1337,9246,Pave,Inside,NWAmes,Duplex,1Story,1973,1973,Gable,SBrkr,1656,4,8,Detchd,11,2008,WD,Normal,135000,35
1338,4118,Pave,Corner,OldTown,1Fam,1Story,1941,1950,Gable,FuseA,693,2,4,NA,3,2006,WD,Normal,52500,56
1339,13450,Pave,Corner,CollgCr,1Fam,2Story,2002,2002,Gable,SBrkr,1861,3,8,BuiltIn,6,2006,WD,Normal,200000,4
1340,9560,Pave,Corner,CollgCr,1Fam,1Story,1972,1972,Hip,SBrkr,864,3,5,Attchd,6,2006,WD,Normal,128500,34
1341,8294,Pave,Inside,NAmes,1Fam,1Story,1971,1971,Gable,SBrkr,872,3,5,Detchd,6,2007,WD,Normal,123000,36
1342,13695,Pave,Inside,SawyerW,1Fam,1Story,2003,2004,Gable,SBrkr,1114,3,6,Detchd,7,2008,WD,Normal,155000,4
1343,9375,Pave,Inside,CollgCr,1Fam,2Story,2002,2002,Gable,SBrkr,2169,3,7,Attchd,8,2007,WD,Normal,228500,5
1344,7558,Pave,Inside,Crawfor,1Fam,1.5Fin,1928,1950,Gable,SBrkr,1913,3,9,Detchd,3,2009,WD,Normal,177000,59
1345,11103,Pave,Corner,CollgCr,1Fam,2Story,2006,2006,Gable,SBrkr,1456,3,8,Attchd,7,2007,New,Partial,155835,1
1346,6000,Pave,Inside,OldTown,1Fam,1Story,1920,1950,Hip,FuseA,960,2,5,Detchd,7,2007,WD,Normal,108500,57
1347,20781,Pave,CulDSac,NWAmes,1Fam,1Story,1968,2003,Hip,SBrkr,2156,3,9,Attchd,6,2006,WD,Normal,262500,3
1348,15306,Pave,Corner,Timber,1Fam,1Story,2006,2007,Gable,SBrkr,1776,3,7,Attchd,5,2007,New,Partial,283463,0
1349,16196,Pave,Inside,SawyerW,1Fam,1Story,1998,1998,Gable,SBrkr,1494,3,5,Attchd,8,2007,WD,Normal,215000,9
1350,5250,Pave,Inside,OldTown,1Fam,2Story,1872,1987,Gable,SBrkr,2358,4,8,NA,12,2008,WD,Normal,122000,21
1351,11643,Pave,Inside,NAmes,Duplex,2Story,1969,1969,Gable,SBrkr,2634,6,12,Detchd,8,2009,WD,Normal,200000,40
1352,9247,Pave,Inside,NAmes,1Fam,2Story,1962,1962,Gable,SBrkr,1716,4,8,Attchd,3,2008,WD,Normal,171000,46
1353,6000,Pave,Inside,BrkSide,1Fam,1.5Fin,1937,2000,Gable,SBrkr,1176,2,4,Detchd,7,2009,WD,Normal,134900,9
1354,14720,Pave,CulDSac,NoRidge,1Fam,1.5Fin,1995,1996,Hip,SBrkr,3238,4,9,Attchd,3,2010,WD,Normal,410000,14
1355,10316,Pave,Inside,CollgCr,1Fam,2Story,2000,2000,Gable,SBrkr,1865,3,7,Attchd,6,2008,WD,Normal,235000,8
1356,10192,Pave,Inside,NWAmes,1Fam,SLvl,1968,1992,Gable,SBrkr,1920,4,8,Attchd,9,2006,WD,Normal,170000,14
1357,9477,Pave,Corner,NAmes,1Fam,1Story,1966,1966,Gable,SBrkr,892,3,5,Attchd,10,2008,WD,Normal,110000,42
1358,12537,Pave,CulDSac,NAmes,1Fam,1Story,1971,2008,Gable,SBrkr,1078,3,6,Attchd,4,2010,WD,Normal,149900,2
1359,2117,Pave,Inside,Somerst,Twnhs,2Story,2000,2000,Gable,SBrkr,1573,3,5,Detchd,6,2010,WD,Normal,177500,10
1360,16737,Pave,FR3,NridgHt,1Fam,1Story,2004,2005,Hip,SBrkr,1980,3,8,Attchd,9,2006,WD,Normal,315000,1
1361,9842,Pave,Inside,SWISU,1Fam,2Story,1921,1998,Gable,SBrkr,2601,4,8,BuiltIn,5,2008,WD,Normal,189000,10
1362,16158,Pave,Inside,StoneBr,1Fam,1Story,2005,2005,Hip,SBrkr,1530,3,7,Attchd,6,2009,WD,Normal,260000,4
1363,12513,Pave,FR2,NAmes,1Fam,1.5Fin,1920,2007,Gable,SBrkr,1738,4,7,Attchd,6,2009,WD,Normal,104900,2
1364,8499,Pave,Inside,Gilbert,1Fam,2Story,2006,2007,Gable,SBrkr,1412,3,6,BuiltIn,3,2007,New,Partial,156932,0
1365,3180,Pave,Inside,Somerst,TwnhsE,2Story,2005,2005,Gable,SBrkr,1200,2,4,Detchd,4,2006,WD,Abnorml,144152,1
1366,7500,Pave,Inside,Somerst,1Fam,2Story,2000,2000,Gable,SBrkr,1674,3,7,Attchd,1,2010,WD,Normal,216000,10
1367,9179,Pave,Inside,CollgCr,1Fam,2Story,1999,1999,Gable,SBrkr,1790,3,7,Attchd,6,2008,WD,Abnorml,193000,9
1368,2665,Pave,Inside,MeadowV,TwnhsE,2Story,1977,1977,Gable,SBrkr,1475,4,6,Attchd,7,2006,WD,Normal,127000,29
1369,4435,Pave,Inside,CollgCr,TwnhsE,1Story,2003,2004,Gable,SBrkr,848,1,4,Attchd,6,2009,WD,Normal,144000,5
1370,10635,Pave,FR2,CollgCr,1Fam,1Story,2003,2003,Hip,SBrkr,1668,3,8,Attchd,5,2010,WD,Normal,232000,7
1371,5400,Pave,Corner,OldTown,1Fam,1.5Fin,1920,1950,Gable,SBrkr,1374,2,6,Detchd,10,2009,WD,Normal,105000,59
1372,9600,Pave,Inside,NAmes,1Fam,SLvl,1955,1996,Hip,SBrkr,1661,3,8,BuiltIn,10,2008,WD,Normal,165500,12
1373,9750,Pave,Corner,CollgCr,1Fam,2Story,1998,1998,Gable,SBrkr,2097,3,8,Detchd,6,2006,WD,Normal,274300,8
1374,11400,Pave,Inside,NoRidge,1Fam,1Story,2001,2002,Hip,SBrkr,2633,2,8,Attchd,3,2007,WD,Normal,466500,5
1375,10625,Pave,Inside,Somerst,1Fam,2Story,2005,2005,Gable,SBrkr,1958,3,9,Attchd,7,2008,WD,Normal,250000,3
1376,10991,Pave,Inside,Timber,1Fam,1Story,2007,2007,Gable,SBrkr,1571,3,7,Attchd,12,2007,New,Partial,239000,0
1377,6292,Pave,Inside,SWISU,1Fam,1Story,1930,1950,Gable,SBrkr,790,2,4,Detchd,4,2008,WD,Normal,91000,58
1378,10998,Pave,Inside,Edwards,1Fam,1.5Fin,1941,1960,Gable,SBrkr,1604,3,6,Detchd,7,2009,WD,Normal,117000,49
1379,1953,Pave,Inside,BrDale,Twnhs,2Story,1973,1973,Gable,SBrkr,987,2,5,Detchd,6,2006,WD,Normal,83000,33
1380,9735,Pave,Inside,Timber,1Fam,SLvl,2006,2007,Gable,NA,1394,3,7,BuiltIn,5,2008,WD,Normal,167500,1
1381,8212,Pave,Inside,Edwards,1Fam,1Story,1914,1950,Gable,FuseF,864,2,5,Detchd,6,2010,WD,Normal,58500,60
1382,12925,Pave,Corner,NAmes,1Fam,1Story,1970,1970,Gable,SBrkr,2117,4,7,Attchd,5,2008,WD,Normal,237500,38
1383,7200,Pave,Corner,OldTown,1Fam,2Story,1920,1950,Hip,SBrkr,1762,4,8,Detchd,10,2006,WD,Normal,157000,56
1384,25339,Pave,Inside,Sawyer,1Fam,1Story,1918,2007,Gable,SBrkr,1416,3,7,Attchd,8,2007,WD,Normal,112000,0
1385,9060,Pave,Inside,Edwards,1Fam,1.5Fin,1939,1950,Gable,SBrkr,1258,2,6,Detchd,10,2009,WD,Normal,105000,59
1386,5436,Pave,Inside,IDOTRR,1Fam,1.5Fin,1922,2007,Gable,SBrkr,1154,3,7,Detchd,5,2010,WD,Normal,125500,3
1387,16692,Pave,Inside,NWAmes,1Fam,2Story,1978,1978,Gable,SBrkr,2784,5,12,Attchd,7,2006,WD,Normal,250000,28
1388,8520,Pave,Inside,OldTown,1Fam,1.5Fin,1916,1950,Gable,SBrkr,2526,5,10,Detchd,8,2007,CWD,Family,136000,57
1389,14892,Pave,CulDSac,Gilbert,1Fam,1Story,2006,2007,Gable,SBrkr,1746,3,7,Attchd,10,2009,WD,Normal,377500,2
1390,6000,Pave,Inside,BrkSide,1Fam,1.5Fin,1941,1950,Gable,SBrkr,1218,3,6,Detchd,3,2007,WD,Normal,131000,57
1391,9100,Pave,Inside,CollgCr,1Fam,1Story,2000,2000,Gable,SBrkr,1525,3,6,Attchd,9,2006,WD,Normal,235000,6
1392,8944,Pave,Inside,NAmes,Duplex,1Story,1967,1967,Gable,SBrkr,1584,4,8,Detchd,4,2009,WD,Normal,124000,42
1393,7838,Pave,Inside,NAmes,1Fam,SFoyer,1967,1967,Gable,SBrkr,900,3,6,Attchd,12,2006,WD,Normal,123000,39
1394,10800,Pave,Inside,OldTown,2fmCon,1.5Fin,1905,2000,Gable,SBrkr,1912,3,7,Detchd,4,2008,WD,Normal,163000,8
1395,4045,Pave,Inside,Blmngtn,TwnhsE,1Story,2006,2006,Hip,SBrkr,1500,2,6,Attchd,10,2006,New,Partial,246578,0
1396,12665,Pave,Inside,Timber,1Fam,2Story,2005,2006,Hip,SBrkr,2482,4,9,BuiltIn,2,2007,WD,Normal,281213,1
1397,57200,Pave,Inside,Timber,1Fam,1Story,1948,1950,Gable,SBrkr,1687,3,7,Detchd,6,2010,WD,Normal,160000,60
1398,6120,Pave,Inside,BrkSide,1Fam,2Story,1920,2004,Gable,SBrkr,1513,4,8,Detchd,5,2007,WD,Normal,137500,3
1399,7200,Pave,Inside,NAmes,1Fam,1.5Fin,1950,1982,Gable,FuseA,1904,3,7,Attchd,5,2009,WD,Normal,138000,27
1400,6171,Pave,Inside,SWISU,1Fam,1.5Fin,1925,1990,Gable,SBrkr,1608,3,7,Detchd,10,2009,WD,Normal,137450,19
1401,6000,Pave,Corner,BrkSide,1Fam,1.5Fin,1929,1950,Gable,SBrkr,1158,3,5,BuiltIn,7,2008,WD,Normal,120000,58
1402,7415,Pave,Inside,Gilbert,1Fam,2Story,2004,2004,Gable,SBrkr,1593,3,8,Attchd,4,2008,WD,Normal,193000,4
1403,6762,Pave,Inside,CollgCr,1Fam,1Story,2006,2006,Gable,SBrkr,1294,2,6,Attchd,7,2006,New,Partial,193879,0
1404,15256,Pave,CulDSac,Somerst,1Fam,1Story,2007,2007,Gable,SBrkr,1464,3,6,Attchd,8,2007,WD,Normal,282922,0
1405,10410,Pave,Corner,OldTown,1Fam,1.5Fin,1915,1950,Gable,SBrkr,1214,3,6,Detchd,1,2006,WD,Family,105000,56
1406,3842,Pave,Inside,Crawfor,TwnhsE,1Story,2004,2005,Hip,SBrkr,1646,2,5,Attchd,1,2008,WD,Normal,275000,3
1407,8445,Pave,Corner,CollgCr,1Fam,SFoyer,1972,2007,Gable,SBrkr,768,2,5,Detchd,3,2009,WD,Normal,133000,2
1408,8780,Pave,Corner,Mitchel,1Fam,1Story,1985,1985,Gable,SBrkr,833,3,5,NA,3,2009,WD,Normal,112000,24
1409,7740,Pave,Inside,OldTown,1Fam,2Story,1910,1950,Gable,SBrkr,1363,3,6,Detchd,6,2010,WD,Normal,125500,60
1410,20544,Pave,CulDSac,NWAmes,1Fam,2Story,1986,1991,Gable,SBrkr,2093,3,7,Attchd,11,2008,WD,Normal,215000,17
1411,12420,Pave,Inside,CollgCr,1Fam,2Story,2001,2001,Gable,SBrkr,1840,3,6,Attchd,6,2009,WD,Normal,230000,8
1412,9600,Pave,Inside,NAmes,1Fam,1.5Fin,1950,2005,Gable,SBrkr,1668,3,6,Attchd,9,2009,WD,Normal,140000,4
1413,7200,Pave,Inside,NAmes,Duplex,1Story,1949,1950,Gable,FuseF,1040,2,6,Detchd,6,2009,WD,Normal,90000,59
1414,10994,Pave,Corner,SawyerW,1Fam,1Story,2005,2006,Gable,SBrkr,1844,2,7,Attchd,9,2009,COD,Abnorml,257000,3
1415,13053,Pave,Inside,BrkSide,1Fam,1.5Fin,1923,2000,Gambrel,SBrkr,1848,4,8,Detchd,6,2008,WD,Normal,207000,8
1416,3635,Pave,Inside,Blmngtn,TwnhsE,1Story,2007,2007,Hip,SBrkr,1569,1,7,Attchd,5,2009,WD,Normal,175900,2
1417,11340,Pave,Inside,OldTown,2fmCon,2Story,1885,1950,Gable,SBrkr,2290,4,11,Detchd,4,2010,WD,Normal,122500,60
1418,16545,Pave,Inside,NoRidge,1Fam,2Story,1998,1998,Gable,SBrkr,2450,3,7,Attchd,5,2009,WD,Normal,340000,11
1419,9204,Pave,Inside,NAmes,1Fam,1Story,1963,1963,Gable,SBrkr,1144,3,6,Detchd,8,2008,COD,Normal,124000,45
1420,16381,Pave,Inside,Crawfor,1Fam,1Story,1969,1969,Gable,SBrkr,1844,3,7,Attchd,12,2006,WD,Normal,223000,37
1421,11700,Pave,Corner,NWAmes,1Fam,2Story,1968,1968,Gable,SBrkr,1416,3,7,Attchd,5,2006,WD,Normal,179900,38
1422,4043,Pave,Inside,NPkVill,TwnhsE,1Story,1977,1977,Gable,SBrkr,1069,2,4,Attchd,7,2010,WD,Normal,127500,33
1423,4435,Pave,Inside,CollgCr,TwnhsE,1Story,2003,2003,Gable,SBrkr,848,1,3,Attchd,3,2008,WD,Normal,136500,5
1424,19690,Pave,CulDSac,Edwards,1Fam,SLvl,1966,1966,Flat,SBrkr,2201,4,8,Attchd,8,2006,WD,Alloca,274970,40
1425,9503,Pave,Inside,NAmes,1Fam,1Story,1958,1983,Hip,SBrkr,1344,2,6,Detchd,6,2007,WD,Normal,144000,24
1426,10721,Pave,Inside,NAmes,1Fam,1Story,1959,1959,Hip,SBrkr,1252,3,7,Detchd,10,2008,WD,Normal,142000,49
1427,10944,Pave,Inside,NoRidge,1Fam,2Story,1994,1994,Gable,SBrkr,2127,3,5,Attchd,8,2008,WD,Normal,271000,14
1428,10930,Pave,Inside,NAmes,1Fam,1.5Fin,1945,1950,Gable,FuseA,1558,3,6,Attchd,4,2008,WD,Normal,140000,58
1429,7200,Pave,Corner,OldTown,1Fam,1Story,1940,1992,Gable,SBrkr,804,2,4,Attchd,2,2010,WD,Abnorml,119000,18
1430,12546,Pave,Corner,NWAmes,1Fam,1Story,1981,1981,Gable,SBrkr,1440,3,7,Attchd,4,2007,WD,Normal,182900,26
1431,21930,Pave,Inside,Gilbert,1Fam,2Story,2005,2005,Gable,SBrkr,1838,4,7,BuiltIn,7,2006,WD,Normal,192140,1
1432,4928,Pave,Inside,NPkVill,TwnhsE,1Story,1976,1976,Gable,SBrkr,958,2,5,Attchd,10,2009,WD,Normal,143750,33
1433,10800,Pave,Inside,OldTown,1Fam,1Story,1927,2007,Gable,SBrkr,968,4,5,Detchd,8,2007,WD,Normal,64500,0
1434,10261,Pave,Inside,Gilbert,1Fam,2Story,2000,2000,Gable,SBrkr,1792,3,8,Attchd,5,2008,WD,Normal,186500,8
1435,17400,Pave,Inside,Mitchel,1Fam,1Story,1977,1977,Gable,SBrkr,1126,3,5,Attchd,5,2006,WD,Normal,160000,29
1436,8400,Pave,Inside,NAmes,1Fam,1Story,1962,2005,Gable,SBrkr,1537,3,7,Attchd,7,2008,COD,Abnorml,174000,3
1437,9000,Pave,FR2,NAmes,1Fam,1Story,1971,1971,Gable,SBrkr,864,3,5,Detchd,5,2007,WD,Normal,120500,36
1438,12444,Pave,FR2,NridgHt,1Fam,1Story,2008,2008,Hip,SBrkr,1932,2,7,Attchd,11,2008,New,Partial,394617,0
1439,7407,Pave,Inside,OldTown,1Fam,1Story,1957,1996,Gable,FuseA,1236,2,6,Attchd,4,2010,WD,Normal,149700,14
1440,11584,Pave,Inside,NWAmes,1Fam,SLvl,1979,1979,Hip,SBrkr,1725,3,6,Attchd,11,2007,WD,Normal,197000,28
1441,11526,Pave,Inside,Crawfor,1Fam,2.5Fin,1922,1994,Gable,SBrkr,2555,3,11,Detchd,9,2008,WD,Normal,191000,14
1442,4426,Pave,Inside,CollgCr,TwnhsE,1Story,2004,2004,Gable,SBrkr,848,1,3,Attchd,5,2008,WD,Normal,149300,4
1443,11003,Pave,Inside,Somerst,1Fam,2Story,2008,2008,Gable,SBrkr,2007,3,10,Attchd,4,2009,WD,Normal,310000,1
1444,8854,Pave,Inside,BrkSide,1Fam,1.5Unf,1916,1950,Gable,FuseF,952,2,4,Detchd,5,2009,WD,Normal,121000,59
1445,8500,Pave,FR2,CollgCr,1Fam,1Story,2004,2004,Gable,SBrkr,1422,3,7,Attchd,11,2007,WD,Normal,179600,3
1446,8400,Pave,Inside,Sawyer,1Fam,SFoyer,1966,1966,Gable,SBrkr,913,3,6,Detchd,5,2007,WD,Normal,129000,41
1447,26142,Pave,CulDSac,Mitchel,1Fam,1Story,1962,1962,Gable,SBrkr,1188,3,6,Attchd,4,2010,WD,Normal,157900,48
1448,10000,Pave,Inside,CollgCr,1Fam,2Story,1995,1996,Gable,SBrkr,2090,3,8,Attchd,12,2007,WD,Normal,240000,11
1449,11767,Pave,Inside,Edwards,1Fam,2Story,1910,2000,Gable,SBrkr,1346,2,6,Detchd,5,2007,WD,Normal,112000,7
1450,1533,Pave,Inside,MeadowV,Twnhs,SFoyer,1970,1970,Gable,SBrkr,630,1,3,NA,8,2006,WD,Abnorml,92000,36
1451,9000,Pave,FR2,NAmes,Duplex,2Story,1974,1974,Gable,SBrkr,1792,4,8,NA,9,2009,WD,Normal,136000,35
1452,9262,Pave,Inside,Somerst,1Fam,1Story,2008,2009,Gable,SBrkr,1578,3,7,Attchd,5,2009,New,Partial,287090,0
1453,3675,Pave,Inside,Edwards,TwnhsE,SLvl,2005,2005,Gable,SBrkr,1072,2,5,Basment,5,2006,WD,Normal,145000,1
1454,17217,Pave,Inside,Mitchel,1Fam,1Story,2006,2006,Gable,SBrkr,1140,3,6,NA,7,2006,WD,Abnorml,84500,0
1455,7500,Pave,Inside,Somerst,1Fam,1Story,2004,2005,Gable,SBrkr,1221,2,6,Attchd,10,2009,WD,Normal,185000,4
1456,7917,Pave,Inside,Gilbert,1Fam,2Story,1999,2000,Gable,SBrkr,1647,3,7,Attchd,8,2007,WD,Normal,175000,7
1457,13175,Pave,Inside,NWAmes,1Fam,1Story,1978,1988,Gable,SBrkr,2073,3,7,Attchd,2,2010,WD,Normal,210000,22
1458,9042,Pave,Inside,Crawfor,1Fam,2Story,1941,2006,Gable,SBrkr,2340,4,9,Attchd,5,2010,WD,Normal,266500,4
1459,9717,Pave,Inside,NAmes,1Fam,1Story,1950,1996,Hip,FuseA,1078,2,5,Attchd,4,2010,WD,Normal,142125,14
1460,9937,Pave,Inside,Edwards,1Fam,1Story,1965,1965,Gable,SBrkr,1256,3,6,Attchd,6,2008,WD,Normal,147500,43
